Data,Objetivo de Campanha,Campanha,Público,Criativo,AD ID,Investimento,Lead (Meta),Visitou Página,Cliques,Impressões,Frequência,View 3seg,View 75%,View 100%,Link Criativo,Thumbnail URL,AD Status,Orçamento,Moeda,Leads (Real),% Real,Leads (Trader),Leads (Qualificado),Leads (Unificado)
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Argentina] Público Trader,02 - [35-65] Aberto Advantage,Anuncio3,6975803897053,$1.91,0,2,2,260,1.08,79,10,2,https://www.instagram.com/p/DU4O_1DDAkW/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629338853_900371819034550_6883530099841274581_n.jpg?_nc_cat=109&ccb=1-7&_nc_eui2=AeHiuu2EsqH_fiP0uGTcxhUdeFT3ccLQqid4VPdxwtCqJ1XQAcjL8uBfLW1_W0sxjenqc4AkG3CNTIKxJ9wPXfBc&_nc_ohc=18ISf5maswoQ7kNvwFMT-Lk&_nc_oc=Adm0yhvMR9u_cd9GjV31o5ov055XPwDop_W8q_gY8ETtqPrr4mZMGDrVz1Vl1n9TGMA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQHpgqSUHQtLdikuzUm082nmfnqnA-MdbHp-0FF3vhERP9brj8vp9M9fVyrV1Ye7BoKxqpX3pqY1&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfzDA-UscEN2ai70WqDz357iPwNrOSYQEAhvwNz1fbLTxg&oe=69BA2CB7,PAUSED,70,USD,0,,0,0,0
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Argentina] Público Trader,02 - [35-65] Aberto Advantage,Anuncio4,6975795768253,$0.01,0,0,0,1,1,1,0,0,https://www.instagram.com/p/DU4O_vijI9p/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628559626_25986432824378922_362422361477050218_n.jpg?_nc_cat=111&ccb=1-7&_nc_eui2=AeEdOJqwO5A3QfRqE2IQuQKQScuH0N5smjdJy4fQ3myaNzCjUtfoZ7VvXJ-GJV8e4SS7SgaXfEMuxXVIW2i6Ad4O&_nc_ohc=qj1pWx1KNugQ7kNvwEvYr6H&_nc_oc=AdniRmZ6-3p3tCYdq0kWlUypPP8DPyuDVIKvnkPsDdevrlBz2tbXBf2vP_wvz2jxtrw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQHCxTceBrM7h_aYGYbmqekmUgFoWx87nKXZteB8pTkoou3XxCHVR2WDhoLDqa3F0IdrCParPGM1&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwchMHo36UuJwJaZzzD8ZxCuIiuiP9VejiWHWtKJeyHDA&oe=69BA178C,PAUSED,70,USD,0,,0,0,0
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Argentina] Público Trader,02 - [35-65] Aberto Advantage,Anuncio9,6975795769653,$91.16,24,129,166,17374,1.11,5362,650,207,https://www.instagram.com/p/DU4O_1jjIun/,https://scontent.xx.fbcdn.net/v/t15.5256-10/631398591_1570461097359706_5188661173153986859_n.jpg?_nc_cat=104&ccb=1-7&_nc_eui2=AeGt2FB0ahhhUdZl8AOtXaS8XUVzA550ljBdRXMDnnSWMDwvKskhiSgCi8GQnQULG6p3a3pamYPXzgGAH9uq2dUV&_nc_ohc=8Jb36kRgIZMQ7kNvwEFGpeX&_nc_oc=AdnHR--7v_7bt-P9xufBp5PVhLdzXjfbs425Lh5MIzsaUvojK_b7rOLB9KlTBqPNkZk&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQGU3kzDLsv32DjbIjiPVmWhd-YuCI--qIqZV_s5pJR69t9NARBwgfpmK7Ny1NIf-XDsz1J4WRoS&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfzDQo7ezBMtf0Z30e1InIT4gstcQEHcY1VVd_Mik8SImg&oe=69BA02C6,PAUSED,70,USD,38,158%,17,0,17
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Argentina] Público Trader,03 - [35-65][LaL1%][Lista] Alunos,Anuncio1,6976405608453,$28.18,7,33,37,2768,1.06,931,144,45,https://www.instagram.com/p/DU9DcybjCvA/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629144665_1238953504847230_6891234855185444865_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeFjzNihQM_xh_B1fQcaaCTOXeuEVkiz2cld64RWSLPZySq2fBDbO5pqWjiI9vS_prR6y6pncDAHMz5fuyPnH4aW&_nc_ohc=i2RYlyJvzwoQ7kNvwHkKB1J&_nc_oc=AdknDmAwUkEqqTgD-8w8O8gGK8OXFIQyUE8gk15h6UMqnH9P1XKLPnHas_3u4c9dAgs&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQGa8hb84PlRD4smv5UQ7_1Wc5Ct2C5MRMIJtPCeHeBEOWS1f6T758EYGlpmFQdODl9TyhlQGbTC&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfxZv_pORgORljqwvpxn2_cQa-ELKux795L019lLIgjj1Q&oe=69BA0999,ADSET_PAUSED,70,USD,6,86%,5,0,5
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Argentina] Público Trader,03 - [35-65][LaL1%][Lista] Alunos,Anuncio3,6976405608253,$67.15,16,58,76,7759,1.09,2713,370,111,https://www.instagram.com/p/DU9DcyiDAMR/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629338853_900371819034550_6883530099841274581_n.jpg?_nc_cat=109&ccb=1-7&_nc_eui2=AeHiuu2EsqH_fiP0uGTcxhUdeFT3ccLQqid4VPdxwtCqJ1XQAcjL8uBfLW1_W0sxjenqc4AkG3CNTIKxJ9wPXfBc&_nc_ohc=18ISf5maswoQ7kNvwFMT-Lk&_nc_oc=Adm0yhvMR9u_cd9GjV31o5ov055XPwDop_W8q_gY8ETtqPrr4mZMGDrVz1Vl1n9TGMA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQFom0h7YE30Ax-l8hIphziUkhWW3et_YSdtmoVBDwzsXYg-y7_xEpqt4FoErQKdC1OgcLl_0ruN&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfzN6M4lGZuFHUheEKyKoXOuu__T0S25ItBmBjW0KhnSqw&oe=69BA2CB7,ADSET_PAUSED,70,USD,21,131%,14,0,14
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Argentina] Público Trader,03 - [35-65][LaL1%][Lista] Alunos,Anuncio4,6976405608653,$1.50,0,2,3,122,1.03,32,3,0,https://www.instagram.com/p/DU9Dcy9DLsO/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628559626_25986432824378922_362422361477050218_n.jpg?_nc_cat=111&ccb=1-7&_nc_eui2=AeEdOJqwO5A3QfRqE2IQuQKQScuH0N5smjdJy4fQ3myaNzCjUtfoZ7VvXJ-GJV8e4SS7SgaXfEMuxXVIW2i6Ad4O&_nc_ohc=qj1pWx1KNugQ7kNvwEvYr6H&_nc_oc=AdniRmZ6-3p3tCYdq0kWlUypPP8DPyuDVIKvnkPsDdevrlBz2tbXBf2vP_wvz2jxtrw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQHnVeCE8IeEw3_AB7x77e7TUU2gt9rJQ8A4sNmYch9uBJ6OcJs3OdcGwtxSexWoLZpiyo4uA2f0&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfyUSLD346nhKxRykkFLWmt1hyDexjYb2cFx3PuYX0d-xQ&oe=69BA178C,ADSET_PAUSED,70,USD,0,,0,0,0
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Argentina] Público Trader,03 - [35-65][LaL1%][Lista] Alunos,Anuncio9,6976405608853,$0.32,0,1,1,42,1.05,17,2,1,https://www.instagram.com/p/DU9Dc-DDEqP/,https://scontent.xx.fbcdn.net/v/t15.5256-10/631398591_1570461097359706_5188661173153986859_n.jpg?_nc_cat=104&ccb=1-7&_nc_eui2=AeGt2FB0ahhhUdZl8AOtXaS8XUVzA550ljBdRXMDnnSWMDwvKskhiSgCi8GQnQULG6p3a3pamYPXzgGAH9uq2dUV&_nc_ohc=8Jb36kRgIZMQ7kNvwEFGpeX&_nc_oc=AdnHR--7v_7bt-P9xufBp5PVhLdzXjfbs425Lh5MIzsaUvojK_b7rOLB9KlTBqPNkZk&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQFhFHev1g7-u4vCz9Bf8qDf4Va5W_okem3R8FzPVOUcg4FpO8KlAOa8rvTefNNhJ4AiW4oXsxT_&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfxjlXdqniZy3YDxTZPxg3r6LfGlmI61UMWx-FGZbMqO1w&oe=69BA02C6,ADSET_PAUSED,70,USD,0,,0,0,0
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Argentina] Público Trader,04 - [35-65][LaL1%][Lista] Leads Cualificados,Anuncio1,6976406205653,$3.38,1,3,4,535,1.08,175,21,4,https://www.instagram.com/p/DU9DcwEjDTA/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629144665_1238953504847230_6891234855185444865_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeFjzNihQM_xh_B1fQcaaCTOXeuEVkiz2cld64RWSLPZySq2fBDbO5pqWjiI9vS_prR6y6pncDAHMz5fuyPnH4aW&_nc_ohc=i2RYlyJvzwoQ7kNvwHkKB1J&_nc_oc=AdknDmAwUkEqqTgD-8w8O8gGK8OXFIQyUE8gk15h6UMqnH9P1XKLPnHas_3u4c9dAgs&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQHMWmBrUpoqnG5gN6mtwdWqH-3A8DHn4RSaB0VbWgYjo4mD1lQK3_PXhDfDUsmkG6EF0LPHyGCT&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwoCpkiFktFrpZtjM3cEhKSk8asxiAPIRs1d7LagE8-Og&oe=69BA0999,ADSET_PAUSED,70,USD,2,200%,1,0,1
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Argentina] Público Trader,04 - [35-65][LaL1%][Lista] Leads Cualificados,Anuncio3,6976406205453,$8.25,3,23,31,1992,1.1,641,73,18,https://www.instagram.com/p/DU9Dc6_DGWv/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629338853_900371819034550_6883530099841274581_n.jpg?_nc_cat=109&ccb=1-7&_nc_eui2=AeHiuu2EsqH_fiP0uGTcxhUdeFT3ccLQqid4VPdxwtCqJ1XQAcjL8uBfLW1_W0sxjenqc4AkG3CNTIKxJ9wPXfBc&_nc_ohc=18ISf5maswoQ7kNvwFMT-Lk&_nc_oc=Adm0yhvMR9u_cd9GjV31o5ov055XPwDop_W8q_gY8ETtqPrr4mZMGDrVz1Vl1n9TGMA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQF05CBDigWVsAJhNyrjDs57vGdXDCb54XVTi8VIGRSBtCMtx7wnS3pHRkqFPnKFa4FZZyUktvom&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afxs8m7rTvohMwfw9TXghX67MojKMG33U2qjwcbfHRtgew&oe=69BA2CB7,ADSET_PAUSED,70,USD,6,200%,4,0,4
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Argentina] Público Trader,04 - [35-65][LaL1%][Lista] Leads Cualificados,Anuncio4,6976406205253,$5.84,0,7,9,1199,1.07,367,31,8,https://www.instagram.com/p/DU9DcnGjG96/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628559626_25986432824378922_362422361477050218_n.jpg?_nc_cat=111&ccb=1-7&_nc_eui2=AeEdOJqwO5A3QfRqE2IQuQKQScuH0N5smjdJy4fQ3myaNzCjUtfoZ7VvXJ-GJV8e4SS7SgaXfEMuxXVIW2i6Ad4O&_nc_ohc=qj1pWx1KNugQ7kNvwEvYr6H&_nc_oc=AdniRmZ6-3p3tCYdq0kWlUypPP8DPyuDVIKvnkPsDdevrlBz2tbXBf2vP_wvz2jxtrw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQGO3qEFJNpIVaKqXln57xBE5knQSNeLRg0qSaeuSV58NVkxaZn00EFnJBfMd2Bkw8uDSdYR_ys9&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afy4j92m_vh3JPbW9OPpBQVsBzOJbeuZ5wo-wlyrn9QCyQ&oe=69BA178C,ADSET_PAUSED,70,USD,0,,0,0,0
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Argentina] Público Trader,04 - [35-65][LaL1%][Lista] Leads Cualificados,Anuncio9,6976406204853,$8.10,1,16,22,1545,1.02,554,89,25,https://www.instagram.com/p/DU9Dc_ujPwB/,https://scontent.xx.fbcdn.net/v/t15.5256-10/631398591_1570461097359706_5188661173153986859_n.jpg?_nc_cat=104&ccb=1-7&_nc_eui2=AeGt2FB0ahhhUdZl8AOtXaS8XUVzA550ljBdRXMDnnSWMDwvKskhiSgCi8GQnQULG6p3a3pamYPXzgGAH9uq2dUV&_nc_ohc=8Jb36kRgIZMQ7kNvwEFGpeX&_nc_oc=AdnHR--7v_7bt-P9xufBp5PVhLdzXjfbs425Lh5MIzsaUvojK_b7rOLB9KlTBqPNkZk&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQGhTK-zsRBaWPtFMFte6aQ29Rh6VnvWGqS-OBsVVmZeQIvEgD4EwGaW4o1MzNf_XMd-KHCCqv1s&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfygYrpEm05HDZa60RV8D-HPO54JrbV60wT1Vfh9AhvZKg&oe=69BA02C6,ADSET_PAUSED,70,USD,9,900%,1,0,1
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,00 - [35-65][Lista][Todos] Leads Cualificados,Anuncio1,6975796843253,$2.26,0,1,1,93,1.98,12,0,0,https://www.instagram.com/p/DU4O_3-jCU1/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629144665_1238953504847230_6891234855185444865_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeFjzNihQM_xh_B1fQcaaCTOXeuEVkiz2cld64RWSLPZySq2fBDbO5pqWjiI9vS_prR6y6pncDAHMz5fuyPnH4aW&_nc_ohc=i2RYlyJvzwoQ7kNvwHkKB1J&_nc_oc=AdknDmAwUkEqqTgD-8w8O8gGK8OXFIQyUE8gk15h6UMqnH9P1XKLPnHas_3u4c9dAgs&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQEqYmqkP6fFcwn8-jjDltCRev-RmL3v2b4NIKZZTVTRuk60ow5JBhMPY3CM7pU9egI6ZoxjrE0h&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfymwtwfzLx1UVIWzZbnv5E-I9wyGSKoSJa93L1kHRZ8og&oe=69BA0999,ADSET_PAUSED,200,USD,0,,0,0,0
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,00 - [35-65][Lista][Todos] Leads Cualificados,Anuncio2,6975796842853,$2.39,0,0,0,98,1.92,10,0,0,https://www.instagram.com/p/DU4O_52DODu/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628990361_913411737723003_8014328017678004179_n.jpg?_nc_cat=107&ccb=1-7&_nc_eui2=AeGZi7V-wZ8Lx6pYMdsJOg6vFH7jnFPrCwsUfuOcU-sLCwnKIomsk3WLtYbmI68UoX7D5ffSMVU-FByAeoV4vNGs&_nc_ohc=iFAr-fJcfvUQ7kNvwGXMGEJ&_nc_oc=AdlFSbks0bFUnX3kL-_u6uPduaGzKnJgP3ZaJRmoFyrxum-8kgt574IUdyYnrmnC8iI&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQG2MAB1v_MYOZGY2objFPAlzQUJnlyO-qC4Wex_vElvZyDlnjTAiMOUbI8lWlLu86FY-m5WzMlv&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwUu6MgqYwZ1sipEDun1ZTmhyo_XVFmvOI0gihyYzF3IQ&oe=69B9FB47,ADSET_PAUSED,200,USD,0,,0,0,0
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,00 - [35-65][Lista][Todos] Leads Cualificados,Anuncio4,6975796844053,$6.19,0,0,0,127,2.19,18,2,1,https://www.instagram.com/p/DU4O_69DGyy/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628559626_25986432824378922_362422361477050218_n.jpg?_nc_cat=111&ccb=1-7&_nc_eui2=AeEdOJqwO5A3QfRqE2IQuQKQScuH0N5smjdJy4fQ3myaNzCjUtfoZ7VvXJ-GJV8e4SS7SgaXfEMuxXVIW2i6Ad4O&_nc_ohc=qj1pWx1KNugQ7kNvwEvYr6H&_nc_oc=AdniRmZ6-3p3tCYdq0kWlUypPP8DPyuDVIKvnkPsDdevrlBz2tbXBf2vP_wvz2jxtrw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQG-0W3mKYkCM2PXoncJLEsunp0RyIT0c7yY3HDW3EnHsH21jJaDLN7wPQXIDQLvFXAtWrOWG1CE&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afwl-88mt2kPq7YXEos6VWFzvCGB8hDaxhFCFnfHD4yUWg&oe=69BA178C,ADSET_PAUSED,200,USD,0,,0,0,0
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,00 - [35-65][Lista][Todos] Leads Cualificados,Anuncio7,6975796844253,$1.10,0,0,0,52,1.79,3,0,0,https://www.instagram.com/p/DU4O_yEDA0K/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628751794_2706146396417725_5751624675965685162_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeEzaYZ7riR1jhQIILeK7aHhbDwuNPzmyn9sPC40_ObKfzXRY3q_acSM4ZUxLQ--1Y88sFZZzjsEWXnDQQ-kb7aM&_nc_ohc=9fGExydkp2cQ7kNvwEHbXFw&_nc_oc=AdnK_ZQ4NM22mTZMvilVMRAluSCGXfj2AG4rWfpXujTgnFGeHpnHSCsAQV9l-ppNZwA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQGsgS7pI5lHmRrBp5yJRFaeSK-jTVADOzhkDMRl85kbL_7ZDbRFexdFZkcjSXkvM5GfouTsEKcc&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfwQ9cHrxRA-MyXAdsE2EQgiWanr_DSHIeO-pdE1xa4zUA&oe=69BA24CC,ADSET_PAUSED,200,USD,0,,0,0,0
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,00 - [35-65][Lista][Todos] Leads Cualificados,Anuncio9,6975796844453,$1.86,0,0,0,61,1.36,5,0,0,https://www.instagram.com/p/DU4O_0EDEVF/,https://scontent.xx.fbcdn.net/v/t15.5256-10/631398591_1570461097359706_5188661173153986859_n.jpg?_nc_cat=104&ccb=1-7&_nc_eui2=AeGt2FB0ahhhUdZl8AOtXaS8XUVzA550ljBdRXMDnnSWMDwvKskhiSgCi8GQnQULG6p3a3pamYPXzgGAH9uq2dUV&_nc_ohc=8Jb36kRgIZMQ7kNvwEFGpeX&_nc_oc=AdnHR--7v_7bt-P9xufBp5PVhLdzXjfbs425Lh5MIzsaUvojK_b7rOLB9KlTBqPNkZk&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQFC0gtV2-BcEzj6BKxypnQigcIR4lzDnrbKQJypCLMGtQlZWsuMe-cSTNOilp_ixK2keW-8sBbU&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afwk3ZOe-aycasnuFTthLbo6ZUJkx3SrFXPUIilXZrXWkw&oe=69BA02C6,ADSET_PAUSED,200,USD,0,,0,0,0
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,01 - [35-65] Interesses,Anuncio1,6975797089453,$9.11,1,15,24,1613,1.04,494,60,19,https://www.instagram.com/p/DU4O_rMDNgr/,https://scontent.xx.fbcdn.net/v/t15.5256-10/629144665_1238953504847230_6891234855185444865_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeFjzNihQM_xh_B1fQcaaCTOXeuEVkiz2cld64RWSLPZySq2fBDbO5pqWjiI9vS_prR6y6pncDAHMz5fuyPnH4aW&_nc_ohc=i2RYlyJvzwoQ7kNvwHkKB1J&_nc_oc=AdknDmAwUkEqqTgD-8w8O8gGK8OXFIQyUE8gk15h6UMqnH9P1XKLPnHas_3u4c9dAgs&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQGFVim2jsMq5cRyJo76dtbq0_l2SXwiMI-9d_LhIB_BBR2mu6FcWjLtYfM6bcurlvi-qUrelTsR&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afx_VBEN43n-0Osx39rEo2hHImiCW05grd9V6-e8prdKKg&oe=69BA0999,PAUSED,200,USD,4,400%,1,0,1
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,01 - [35-65] Interesses,Anuncio2,6975797089253,$2.76,0,3,3,480,1.05,93,9,1,https://www.instagram.com/p/DU4O_kqjDS3/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628990361_913411737723003_8014328017678004179_n.jpg?_nc_cat=107&ccb=1-7&_nc_eui2=AeGZi7V-wZ8Lx6pYMdsJOg6vFH7jnFPrCwsUfuOcU-sLCwnKIomsk3WLtYbmI68UoX7D5ffSMVU-FByAeoV4vNGs&_nc_ohc=iFAr-fJcfvUQ7kNvwGXMGEJ&_nc_oc=AdlFSbks0bFUnX3kL-_u6uPduaGzKnJgP3ZaJRmoFyrxum-8kgt574IUdyYnrmnC8iI&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQHXIinLLk_HIPf_SoDeOEqubt6_xkk3CSDoAUPMF17QpR1DRTEmbeFm5FX9ZHECCNQxcZME0y8J&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afx0LMHEoCczstgXLsar7iMOHrW8b6HV23o1_x4kd7aLOA&oe=69B9FB47,ADSET_PAUSED,200,USD,0,,0,0,0
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,01 - [35-65] Interesses,Anuncio4,6975797089653,$6.09,1,4,7,1244,1,349,24,5,https://www.instagram.com/p/DU4O_lDDOQS/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628559626_25986432824378922_362422361477050218_n.jpg?_nc_cat=111&ccb=1-7&_nc_eui2=AeEdOJqwO5A3QfRqE2IQuQKQScuH0N5smjdJy4fQ3myaNzCjUtfoZ7VvXJ-GJV8e4SS7SgaXfEMuxXVIW2i6Ad4O&_nc_ohc=qj1pWx1KNugQ7kNvwEvYr6H&_nc_oc=AdniRmZ6-3p3tCYdq0kWlUypPP8DPyuDVIKvnkPsDdevrlBz2tbXBf2vP_wvz2jxtrw&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQGiCX0gV5_iSfJnvJ6HwJtGRB83yGOvbYuHj8jfi9in3zD9amNyZw974UhNxl4QEidJde5P3PrA&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afw979YRyAVspKHfMC8Yr_WZmkRcSKHt32SAEIxhEVNw4w&oe=69BA178C,PAUSED,200,USD,1,100%,1,0,1
22/02/2026,OUTCOME_LEADS,[RA][Leads][Mar26][Escala][Uruguay] Público Trader,01 - [35-65] Interesses,Anuncio7,6975797088853,$0.20,0,0,0,23,1.05,2,0,0,https://www.instagram.com/p/DU4O_ouDGH8/,https://scontent.xx.fbcdn.net/v/t15.5256-10/628751794_2706146396417725_5751624675965685162_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeEzaYZ7riR1jhQIILeK7aHhbDwuNPzmyn9sPC40_ObKfzXRY3q_acSM4ZUxLQ--1Y88sFZZzjsEWXnDQQ-kb7aM&_nc_ohc=9fGExydkp2cQ7kNvwEHbXFw&_nc_oc=AdnK_ZQ4NM22mTZMvilVMRAluSCGXfj2AG4rWfpXujTgnFGeHpnHSCsAQV9l-ppNZwA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=i834M6l86ix6DDopxsH3ZQ&_nc_tpa=Q5bMBQH72XZTF3-RTzjmXpR6sMRlUyCx3VULq84KM6JR1O-wuEDVYRHhNKl3ZxRw5udI34irpwVko8QW&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afw3s1fC5XnUKLgtzKokDC0hirlqnvDkNWxIA2jev5Doog&oe=69BA24CC,ADSET_PAUSED,200,USD,0,,0,0,0
